datetime,Unnamed: 0,weekday,month,nb_logs,nb_perturbations,line:IDFM:C01727,line:IDFM:C01728,line:IDFM:C01729,line:IDFM:C01742,line:IDFM:C01743,time_idx,temperature,humidity,wind,nb_covid_cases,nb_events
2021-08-30 20:00:00+00:00,77230,Mon,Aug,18007,14,1,1,1,1,1,716,20.0,65,5.7,4178,100
2021-08-30 21:00:00+00:00,77235,Mon,Aug,15092,12,1,1,1,1,1,717,20.0,65,5.7,4178,100
2021-08-30 22:00:00+00:00,77240,Mon,Aug,10595,11,1,1,1,1,1,718,20.0,65,5.7,4178,100
2021-08-30 23:00:00+00:00,77245,Mon,Aug,5175,10,1,1,1,1,1,719,20.0,65,5.7,4178,100
2021-08-31 00:00:00+00:00,153005,Tue,Aug,2686,20,2,2,2,2,2,720,18.8,70,4.9,4063,112
2021-08-31 01:00:00+00:00,76510,Tue,Aug,1490,0,1,1,1,1,1,721,18.8,70,4.9,4063,112
2021-08-31 02:00:00+00:00,76515,Tue,Aug,1195,0,1,1,1,1,1,722,18.8,70,4.9,4063,112
2021-08-31 03:00:00+00:00,76520,Tue,Aug,2788,0,1,1,1,1,1,723,18.8,70,4.9,4063,112
2021-08-31 04:00:00+00:00,76525,Tue,Aug,6383,0,1,1,1,1,1,724,18.8,70,4.9,4063,112
2021-08-31 05:00:00+00:00,76530,Tue,Aug,12645,0,1,1,1,1,1,725,18.8,70,4.9,4063,112
2021-08-31 06:00:00+00:00,76535,Tue,Aug,17962,2,1,1,1,1,1,726,18.8,70,4.9,4063,112
2021-08-31 07:00:00+00:00,76540,Tue,Aug,16115,4,1,1,1,1,1,727,18.8,70,4.9,4063,112
2021-08-31 08:00:00+00:00,76545,Tue,Aug,14898,4,1,1,1,1,1,728,18.8,70,4.9,4063,112
2021-08-31 09:00:00+00:00,76550,Tue,Aug,16196,9,1,1,1,1,1,729,18.8,70,4.9,4063,112
2021-08-31 10:00:00+00:00,76555,Tue,Aug,17038,8,1,1,1,1,1,730,18.8,70,4.9,4063,112
2021-08-31 11:00:00+00:00,76560,Tue,Aug,17075,6,1,1,1,1,1,731,18.8,70,4.9,4063,112
2021-08-31 12:00:00+00:00,76565,Tue,Aug,17265,0,1,1,1,1,1,732,18.8,70,4.9,4063,112
2021-08-31 13:00:00+00:00,76570,Tue,Aug,17772,0,1,1,1,1,1,733,18.8,70,4.9,4063,112
2021-08-31 14:00:00+00:00,76575,Tue,Aug,19223,0,1,1,1,1,1,734,18.8,70,4.9,4063,112
2021-08-31 15:00:00+00:00,76580,Tue,Aug,20371,0,1,1,1,1,1,735,18.8,70,4.9,4063,112
2021-08-31 16:00:00+00:00,76585,Tue,Aug,22961,0,1,1,1,1,1,736,18.8,70,4.9,4063,112
2021-08-31 17:00:00+00:00,76590,Tue,Aug,21057,17,1,1,1,1,1,737,18.8,70,4.9,4063,112
2021-08-31 18:00:00+00:00,76595,Tue,Aug,19429,47,1,1,1,1,1,738,18.8,70,4.9,4063,112
2021-08-31 19:00:00+00:00,76600,Tue,Aug,22066,48,1,1,1,1,1,739,18.8,70,4.9,4063,112
2021-08-31 20:00:00+00:00,76605,Tue,Aug,20483,44,1,1,1,1,1,740,18.8,70,4.9,4063,112
2021-08-31 21:00:00+00:00,76610,Tue,Aug,19011,19,1,1,1,1,1,741,18.8,70,4.9,4063,112
2021-08-31 22:00:00+00:00,76615,Tue,Aug,12438,8,1,1,1,1,1,742,18.8,70,4.9,4063,112
2021-08-31 23:00:00+00:00,76620,Tue,Aug,5538,0,1,1,1,1,1,743,18.8,70,4.9,4063,112
2021-09-01 00:00:00+00:00,150545,Wed,Sep,3035,0,2,2,2,2,2,744,21.9,56,5.8,3995,106
2021-09-01 01:00:00+00:00,75280,Wed,Sep,1335,0,1,1,1,1,1,745,21.9,56,5.8,3995,106
2021-09-01 02:00:00+00:00,75285,Wed,Sep,1262,1,1,1,1,1,1,746,21.9,56,5.8,3995,106
2021-09-01 03:00:00+00:00,75290,Wed,Sep,2432,1,1,1,1,1,1,747,21.9,56,5.8,3995,106
2021-09-01 04:00:00+00:00,75295,Wed,Sep,6132,1,1,1,1,1,1,748,21.9,56,5.8,3995,106
2021-09-01 05:00:00+00:00,75300,Wed,Sep,14004,1,1,1,1,1,1,749,21.9,56,5.8,3995,106
2021-09-01 06:00:00+00:00,75305,Wed,Sep,20199,12,1,1,1,1,1,750,21.9,56,5.8,3995,106
2021-09-01 07:00:00+00:00,75310,Wed,Sep,16921,14,1,1,1,1,1,751,21.9,56,5.8,3995,106
2021-09-01 08:00:00+00:00,75315,Wed,Sep,13837,11,1,1,1,1,1,752,21.9,56,5.8,3995,106
2021-09-01 09:00:00+00:00,75320,Wed,Sep,16425,2,1,1,1,1,1,753,21.9,56,5.8,3995,106
2021-09-01 10:00:00+00:00,75325,Wed,Sep,17855,9,1,1,1,1,1,754,21.9,56,5.8,3995,106
2021-09-01 11:00:00+00:00,75330,Wed,Sep,18433,13,1,1,1,1,1,755,21.9,56,5.8,3995,106
2021-09-01 12:00:00+00:00,75335,Wed,Sep,16566,13,1,1,1,1,1,756,21.9,56,5.8,3995,106
2021-09-01 13:00:00+00:00,75340,Wed,Sep,17356,13,1,1,1,1,1,757,21.9,56,5.8,3995,106
2021-09-01 14:00:00+00:00,75345,Wed,Sep,19216,13,1,1,1,1,1,758,21.9,56,5.8,3995,106
2021-09-01 15:00:00+00:00,75350,Wed,Sep,24279,14,1,1,1,1,1,759,21.9,56,5.8,3995,106
2021-09-01 16:00:00+00:00,75355,Wed,Sep,24536,13,1,1,1,1,1,760,21.9,56,5.8,3995,106
2021-09-01 17:00:00+00:00,75360,Wed,Sep,22005,15,1,1,1,1,1,761,21.9,56,5.8,3995,106
2021-09-01 18:00:00+00:00,75365,Wed,Sep,19556,10,1,1,1,1,1,762,21.9,56,5.8,3995,106
2021-09-01 19:00:00+00:00,75370,Wed,Sep,20421,3,1,1,1,1,1,763,21.9,56,5.8,3995,106
2021-09-01 20:00:00+00:00,75375,Wed,Sep,20203,0,1,1,1,1,1,764,21.9,56,5.8,3995,106
2021-09-01 21:00:00+00:00,75380,Wed,Sep,18309,0,1,1,1,1,1,765,21.9,56,5.8,3995,106
2021-09-01 22:00:00+00:00,75385,Wed,Sep,10838,0,1,1,1,1,1,766,21.9,56,5.8,3995,106
2021-09-01 23:00:00+00:00,75390,Wed,Sep,5145,0,1,1,1,1,1,767,21.9,56,5.8,3995,106
2021-09-02 00:00:00+00:00,150795,Thu,Sep,2757,0,2,2,2,2,2,768,19.5,58,3.9,3977,104
2021-09-02 01:00:00+00:00,75905,Thu,Sep,1223,0,1,1,1,1,1,769,19.5,58,3.9,3977,104
2021-09-02 02:00:00+00:00,75910,Thu,Sep,1286,0,1,1,1,1,1,770,19.5,58,3.9,3977,104
2021-09-02 03:00:00+00:00,75915,Thu,Sep,2703,0,1,1,1,1,1,771,19.5,58,3.9,3977,104
2021-09-02 04:00:00+00:00,75920,Thu,Sep,5755,0,1,1,1,1,1,772,19.5,58,3.9,3977,104
2021-09-02 05:00:00+00:00,75925,Thu,Sep,13719,0,1,1,1,1,1,773,19.5,58,3.9,3977,104
2021-09-02 06:00:00+00:00,75930,Thu,Sep,19321,0,1,1,1,1,1,774,19.5,58,3.9,3977,104
2021-09-02 07:00:00+00:00,75935,Thu,Sep,17770,9,1,1,1,1,1,775,19.5,58,3.9,3977,104
2021-09-02 08:00:00+00:00,75940,Thu,Sep,16617,16,1,1,1,1,1,776,19.5,58,3.9,3977,104
2021-09-02 09:00:00+00:00,75945,Thu,Sep,17672,17,1,1,1,1,1,777,19.5,58,3.9,3977,104
2021-09-02 10:00:00+00:00,75950,Thu,Sep,19213,10,1,1,1,1,1,778,19.5,58,3.9,3977,104
2021-09-02 11:00:00+00:00,75955,Thu,Sep,19264,6,1,1,1,1,1,779,19.5,58,3.9,3977,104
2021-09-02 12:00:00+00:00,75960,Thu,Sep,16570,4,1,1,1,1,1,780,19.5,58,3.9,3977,104
2021-09-02 13:00:00+00:00,75965,Thu,Sep,17147,2,1,1,1,1,1,781,19.5,58,3.9,3977,104
2021-09-02 14:00:00+00:00,75970,Thu,Sep,20233,2,1,1,1,1,1,782,19.5,58,3.9,3977,104
2021-09-02 15:00:00+00:00,75975,Thu,Sep,23823,2,1,1,1,1,1,783,19.5,58,3.9,3977,104
2021-09-02 16:00:00+00:00,75980,Thu,Sep,23924,1,1,1,1,1,1,784,19.5,58,3.9,3977,104
2021-09-02 17:00:00+00:00,75985,Thu,Sep,21991,0,1,1,1,1,1,785,19.5,58,3.9,3977,104
2021-09-02 18:00:00+00:00,75990,Thu,Sep,18570,0,1,1,1,1,1,786,19.5,58,3.9,3977,104
2021-09-02 19:00:00+00:00,75995,Thu,Sep,20476,0,1,1,1,1,1,787,19.5,58,3.9,3977,104
2021-09-02 20:00:00+00:00,76000,Thu,Sep,22510,6,1,1,1,1,1,788,19.5,58,3.9,3977,104
2021-09-02 21:00:00+00:00,76005,Thu,Sep,18084,6,1,1,1,1,1,789,19.5,58,3.9,3977,104
2021-09-02 22:00:00+00:00,76010,Thu,Sep,12240,6,1,1,1,1,1,790,19.5,58,3.9,3977,104
2021-09-02 23:00:00+00:00,76015,Thu,Sep,5272,1,1,1,1,1,1,791,19.5,58,3.9,3977,104
2021-09-03 00:00:00+00:00,149285,Fri,Sep,2324,0,2,2,2,2,2,792,26.3,49,2.5,3978,96
2021-09-03 01:00:00+00:00,74650,Fri,Sep,1520,0,1,1,1,1,1,793,26.3,49,2.5,3978,96
2021-09-03 02:00:00+00:00,74655,Fri,Sep,971,0,1,1,1,1,1,794,26.3,49,2.5,3978,96
2021-09-03 03:00:00+00:00,74660,Fri,Sep,2064,1,1,1,1,1,1,795,26.3,49,2.5,3978,96
2021-09-03 04:00:00+00:00,74665,Fri,Sep,5826,2,1,1,1,1,1,796,26.3,49,2.5,3978,96
2021-09-03 05:00:00+00:00,74670,Fri,Sep,13059,3,1,1,1,1,1,797,26.3,49,2.5,3978,96
2021-09-03 06:00:00+00:00,74675,Fri,Sep,19159,36,1,1,1,1,1,798,26.3,49,2.5,3978,96
2021-09-03 07:00:00+00:00,74680,Fri,Sep,18765,70,1,1,1,1,1,799,26.3,49,2.5,3978,96
2021-09-03 08:00:00+00:00,74685,Fri,Sep,15872,70,1,1,1,1,1,800,26.3,49,2.5,3978,96
2021-09-03 09:00:00+00:00,74690,Fri,Sep,18379,44,1,1,1,1,1,801,26.3,49,2.5,3978,96
2021-09-03 10:00:00+00:00,74695,Fri,Sep,17766,36,1,1,1,1,1,802,26.3,49,2.5,3978,96
2021-09-03 12:00:00+00:00,74700,Fri,Sep,18657,0,1,1,1,1,1,803,26.3,49,2.5,3978,96
2021-09-03 13:00:00+00:00,74705,Fri,Sep,20094,1,1,1,1,1,1,804,26.3,49,2.5,3978,96
2021-09-03 14:00:00+00:00,74710,Fri,Sep,23143,1,1,1,1,1,1,805,26.3,49,2.5,3978,96
2021-09-03 15:00:00+00:00,74715,Fri,Sep,24285,1,1,1,1,1,1,806,26.3,49,2.5,3978,96
2021-09-03 16:00:00+00:00,74720,Fri,Sep,27399,1,1,1,1,1,1,807,26.3,49,2.5,3978,96
2021-09-03 17:00:00+00:00,74725,Fri,Sep,23575,1,1,1,1,1,1,808,26.3,49,2.5,3978,96
2021-09-03 18:00:00+00:00,74730,Fri,Sep,20390,1,1,1,1,1,1,809,26.3,49,2.5,3978,96
2021-09-03 19:00:00+00:00,74735,Fri,Sep,19528,1,1,1,1,1,1,810,26.3,49,2.5,3978,96
2021-09-03 20:00:00+00:00,74740,Fri,Sep,18232,0,1,1,1,1,1,811,26.3,49,2.5,3978,96
2021-09-03 21:00:00+00:00,74745,Fri,Sep,18130,0,1,1,1,1,1,812,26.3,49,2.5,3978,96
2021-09-03 22:00:00+00:00,74750,Fri,Sep,12671,0,1,1,1,1,1,813,26.3,49,2.5,3978,96
2021-09-03 23:00:00+00:00,74755,Fri,Sep,6877,0,1,1,1,1,1,814,26.3,49,2.5,3978,96
2021-09-04 00:00:00+00:00,148055,Sat,Sep,3692,0,2,2,2,2,2,815,21.3,81,1.3,3993,102
2021-09-04 01:00:00+00:00,74035,Sat,Sep,1972,0,1,1,1,1,1,816,21.3,81,1.3,3993,102
2021-09-04 02:00:00+00:00,74040,Sat,Sep,1828,0,1,1,1,1,1,817,21.3,81,1.3,3993,102
2021-09-04 03:00:00+00:00,74045,Sat,Sep,2713,0,1,1,1,1,1,818,21.3,81,1.3,3993,102
2021-09-04 04:00:00+00:00,74050,Sat,Sep,4726,0,1,1,1,1,1,819,21.3,81,1.3,3993,102
2021-09-04 05:00:00+00:00,74055,Sat,Sep,7136,0,1,1,1,1,1,820,21.3,81,1.3,3993,102
2021-09-04 06:00:00+00:00,74060,Sat,Sep,10617,0,1,1,1,1,1,821,21.3,81,1.3,3993,102
2021-09-04 07:00:00+00:00,74065,Sat,Sep,14101,0,1,1,1,1,1,822,21.3,81,1.3,3993,102
2021-09-04 08:00:00+00:00,74070,Sat,Sep,15889,0,1,1,1,1,1,823,21.3,81,1.3,3993,102
2021-09-04 09:00:00+00:00,74075,Sat,Sep,19920,0,1,1,1,1,1,824,21.3,81,1.3,3993,102
2021-09-04 10:00:00+00:00,74080,Sat,Sep,20406,0,1,1,1,1,1,825,21.3,81,1.3,3993,102
2021-09-04 11:00:00+00:00,74085,Sat,Sep,18665,0,1,1,1,1,1,826,21.3,81,1.3,3993,102
2021-09-04 12:00:00+00:00,74090,Sat,Sep,18201,0,1,1,1,1,1,827,21.3,81,1.3,3993,102
2021-09-04 13:00:00+00:00,74095,Sat,Sep,17459,1,1,1,1,1,1,828,21.3,81,1.3,3993,102
2021-09-04 14:00:00+00:00,74100,Sat,Sep,17417,2,1,1,1,1,1,829,21.3,81,1.3,3993,102
2021-09-04 15:00:00+00:00,74105,Sat,Sep,18502,2,1,1,1,1,1,830,21.3,81,1.3,3993,102
2021-09-04 16:00:00+00:00,74110,Sat,Sep,18832,2,1,1,1,1,1,831,21.3,81,1.3,3993,102
2021-09-04 17:00:00+00:00,74115,Sat,Sep,18671,0,1,1,1,1,1,832,21.3,81,1.3,3993,102
2021-09-04 18:00:00+00:00,74120,Sat,Sep,15825,0,1,1,1,1,1,833,21.3,81,1.3,3993,102
2021-09-04 19:00:00+00:00,74125,Sat,Sep,15915,0,1,1,1,1,1,834,21.3,81,1.3,3993,102
2021-09-04 20:00:00+00:00,74130,Sat,Sep,13792,0,1,1,1,1,1,835,21.3,81,1.3,3993,102
2021-09-04 21:00:00+00:00,74135,Sat,Sep,12434,0,1,1,1,1,1,836,21.3,81,1.3,3993,102
2021-09-04 22:00:00+00:00,74140,Sat,Sep,9513,0,1,1,1,1,1,837,21.3,81,1.3,3993,102
2021-09-04 23:00:00+00:00,74145,Sat,Sep,5727,0,1,1,1,1,1,838,21.3,81,1.3,3993,102
2021-09-05 00:00:00+00:00,146805,Sun,Sep,3479,0,2,2,2,2,2,839,28.8,45,1.8,3986,93
2021-09-05 01:00:00+00:00,73410,Sun,Sep,1845,0,1,1,1,1,1,840,28.8,45,1.8,3986,93
2021-09-05 02:00:00+00:00,73415,Sun,Sep,2082,0,1,1,1,1,1,841,28.8,45,1.8,3986,93
2021-09-05 03:00:00+00:00,73420,Sun,Sep,2402,0,1,1,1,1,1,842,28.8,45,1.8,3986,93
2021-09-05 04:00:00+00:00,73425,Sun,Sep,3139,0,1,1,1,1,1,843,28.8,45,1.8,3986,93
2021-09-05 05:00:00+00:00,73430,Sun,Sep,3817,0,1,1,1,1,1,844,28.8,45,1.8,3986,93
2021-09-05 06:00:00+00:00,73435,Sun,Sep,6807,0,1,1,1,1,1,845,28.8,45,1.8,3986,93
2021-09-05 07:00:00+00:00,73440,Sun,Sep,10244,0,1,1,1,1,1,846,28.8,45,1.8,3986,93
2021-09-05 08:00:00+00:00,73445,Sun,Sep,14210,0,1,1,1,1,1,847,28.8,45,1.8,3986,93
2021-09-05 09:00:00+00:00,73450,Sun,Sep,16131,0,1,1,1,1,1,848,28.8,45,1.8,3986,93
2021-09-05 10:00:00+00:00,73455,Sun,Sep,17984,0,1,1,1,1,1,849,28.8,45,1.8,3986,93
2021-09-05 11:00:00+00:00,73460,Sun,Sep,16350,0,1,1,1,1,1,850,28.8,45,1.8,3986,93
2021-09-05 12:00:00+00:00,73465,Sun,Sep,16956,0,1,1,1,1,1,851,28.8,45,1.8,3986,93
2021-09-05 13:00:00+00:00,73470,Sun,Sep,19337,0,1,1,1,1,1,852,28.8,45,1.8,3986,93
2021-09-05 14:00:00+00:00,73475,Sun,Sep,18497,0,1,1,1,1,1,853,28.8,45,1.8,3986,93
2021-09-05 15:00:00+00:00,73480,Sun,Sep,19862,0,1,1,1,1,1,854,28.8,45,1.8,3986,93
2021-09-05 16:00:00+00:00,73485,Sun,Sep,21392,0,1,1,1,1,1,855,28.8,45,1.8,3986,93
2021-09-05 17:00:00+00:00,73490,Sun,Sep,23962,0,1,1,1,1,1,856,28.8,45,1.8,3986,93
2021-09-05 18:00:00+00:00,73495,Sun,Sep,23007,0,1,1,1,1,1,857,28.8,45,1.8,3986,93
2021-09-05 19:00:00+00:00,73500,Sun,Sep,26235,0,1,1,1,1,1,858,28.8,45,1.8,3986,93
2021-09-05 20:00:00+00:00,73505,Sun,Sep,25739,0,1,1,1,1,1,859,28.8,45,1.8,3986,93
2021-09-05 21:00:00+00:00,73510,Sun,Sep,22001,0,1,1,1,1,1,860,28.8,45,1.8,3986,93
2021-09-05 22:00:00+00:00,73515,Sun,Sep,14042,0,1,1,1,1,1,861,28.8,45,1.8,3986,93
2021-09-05 23:00:00+00:00,73520,Sun,Sep,6700,0,1,1,1,1,1,862,28.8,45,1.8,3986,93
2021-09-06 00:00:00+00:00,143095,Mon,Sep,2925,0,2,2,2,2,2,863,26.7,46,2.8,4073,91
2021-09-06 01:00:00+00:00,71555,Mon,Sep,1533,0,1,1,1,1,1,864,26.7,46,2.8,4073,91
2021-09-06 02:00:00+00:00,71560,Mon,Sep,1259,0,1,1,1,1,1,865,26.7,46,2.8,4073,91
2021-09-06 03:00:00+00:00,71565,Mon,Sep,2565,0,1,1,1,1,1,866,26.7,46,2.8,4073,91
2021-09-06 04:00:00+00:00,71570,Mon,Sep,8360,0,1,1,1,1,1,867,26.7,46,2.8,4073,91
2021-09-06 05:00:00+00:00,71575,Mon,Sep,22355,0,1,1,1,1,1,868,26.7,46,2.8,4073,91
2021-09-06 06:00:00+00:00,71580,Mon,Sep,24843,0,1,1,1,1,1,869,26.7,46,2.8,4073,91
2021-09-06 07:00:00+00:00,71585,Mon,Sep,25438,0,1,1,1,1,1,870,26.7,46,2.8,4073,91
2021-09-06 08:00:00+00:00,71590,Mon,Sep,16832,0,1,1,1,1,1,871,26.7,46,2.8,4073,91
2021-09-06 09:00:00+00:00,71595,Mon,Sep,15291,0,1,1,1,1,1,872,26.7,46,2.8,4073,91
2021-09-06 10:00:00+00:00,71600,Mon,Sep,18548,0,1,1,1,1,1,873,26.7,46,2.8,4073,91
2021-09-06 11:00:00+00:00,71605,Mon,Sep,18808,0,1,1,1,1,1,874,26.7,46,2.8,4073,91
2021-09-06 12:00:00+00:00,71610,Mon,Sep,16564,1,1,1,1,1,1,875,26.7,46,2.8,4073,91
2021-09-06 13:00:00+00:00,71615,Mon,Sep,16670,7,1,1,1,1,1,876,26.7,46,2.8,4073,91
2021-09-06 14:00:00+00:00,71620,Mon,Sep,20770,23,1,1,1,1,1,877,26.7,46,2.8,4073,91
2021-09-06 15:00:00+00:00,71625,Mon,Sep,28188,16,1,1,1,1,1,878,26.7,46,2.8,4073,91
2021-09-06 16:00:00+00:00,71630,Mon,Sep,29452,10,1,1,1,1,1,879,26.7,46,2.8,4073,91
2021-09-06 17:00:00+00:00,71635,Mon,Sep,24698,15,1,1,1,1,1,880,26.7,46,2.8,4073,91
2021-09-06 18:00:00+00:00,71640,Mon,Sep,20055,13,1,1,1,1,1,881,26.7,46,2.8,4073,91
2021-09-06 19:00:00+00:00,71645,Mon,Sep,22187,13,1,1,1,1,1,882,26.7,46,2.8,4073,91
2021-09-06 20:00:00+00:00,71650,Mon,Sep,22852,7,1,1,1,1,1,883,26.7,46,2.8,4073,91
2021-09-06 21:00:00+00:00,71655,Mon,Sep,19753,0,1,1,1,1,1,884,26.7,46,2.8,4073,91
2021-09-06 22:00:00+00:00,71660,Mon,Sep,11516,0,1,1,1,1,1,885,26.7,46,2.8,4073,91
2021-09-06 23:00:00+00:00,71665,Mon,Sep,5210,0,1,1,1,1,1,886,26.7,46,2.8,4073,91
2021-09-07 00:00:00+00:00,143345,Tue,Sep,2229,0,2,2,2,2,2,887,16.1,80,1.9,4102,103
2021-09-07 01:00:00+00:00,72200,Tue,Sep,1136,0,1,1,1,1,1,888,16.1,80,1.9,4102,103
2021-09-07 02:00:00+00:00,72205,Tue,Sep,825,0,1,1,1,1,1,889,16.1,80,1.9,4102,103
2021-09-07 03:00:00+00:00,72210,Tue,Sep,2961,7,1,1,1,1,1,890,16.1,80,1.9,4102,103
2021-09-07 04:00:00+00:00,72215,Tue,Sep,8201,16,1,1,1,1,1,891,16.1,80,1.9,4102,103
2021-09-07 05:00:00+00:00,72220,Tue,Sep,20974,19,1,1,1,1,1,892,16.1,80,1.9,4102,103
2021-09-07 06:00:00+00:00,72225,Tue,Sep,26946,14,1,1,1,1,1,893,16.1,80,1.9,4102,103
2021-09-07 07:00:00+00:00,72230,Tue,Sep,21074,10,1,1,1,1,1,894,16.1,80,1.9,4102,103
2021-09-07 08:00:00+00:00,72235,Tue,Sep,15681,23,1,1,1,1,1,895,16.1,80,1.9,4102,103
2021-09-07 09:00:00+00:00,72240,Tue,Sep,15106,23,1,1,1,1,1,896,16.1,80,1.9,4102,103
2021-09-07 10:00:00+00:00,72245,Tue,Sep,16874,23,1,1,1,1,1,897,16.1,80,1.9,4102,103
2021-09-07 11:00:00+00:00,72250,Tue,Sep,17907,9,1,1,1,1,1,898,16.1,80,1.9,4102,103
2021-09-07 12:00:00+00:00,72255,Tue,Sep,16161,11,1,1,1,1,1,899,16.1,80,1.9,4102,103
2021-09-07 13:00:00+00:00,72260,Tue,Sep,16910,8,1,1,1,1,1,900,16.1,80,1.9,4102,103
2021-09-07 14:00:00+00:00,72265,Tue,Sep,21220,4,1,1,1,1,1,901,16.1,80,1.9,4102,103
2021-09-07 15:00:00+00:00,72270,Tue,Sep,27727,4,1,1,1,1,1,902,16.1,80,1.9,4102,103
2021-09-07 16:00:00+00:00,72275,Tue,Sep,27675,8,1,1,1,1,1,903,16.1,80,1.9,4102,103
2021-09-07 17:00:00+00:00,72280,Tue,Sep,23288,6,1,1,1,1,1,904,16.1,80,1.9,4102,103
2021-09-07 18:00:00+00:00,72285,Tue,Sep,19409,7,1,1,1,1,1,905,16.1,80,1.9,4102,103
2021-09-07 19:00:00+00:00,72290,Tue,Sep,20524,4,1,1,1,1,1,906,16.1,80,1.9,4102,103
2021-09-07 20:00:00+00:00,72295,Tue,Sep,22130,6,1,1,1,1,1,907,16.1,80,1.9,4102,103
2021-09-07 21:00:00+00:00,72300,Tue,Sep,20146,3,1,1,1,1,1,908,16.1,80,1.9,4102,103
2021-09-07 22:00:00+00:00,72305,Tue,Sep,11747,3,1,1,1,1,1,909,16.1,80,1.9,4102,103
2021-09-07 23:00:00+00:00,72310,Tue,Sep,5163,0,1,1,1,1,1,910,16.1,80,1.9,4102,103
2021-09-08 00:00:00+00:00,144635,Wed,Sep,2181,0,2,2,2,2,2,911,23.1,56,3.0,4088,105
2021-09-08 01:00:00+00:00,72805,Wed,Sep,1378,0,1,1,1,1,1,912,23.1,56,3.0,4088,105
2021-09-08 02:00:00+00:00,72810,Wed,Sep,1099,0,1,1,1,1,1,913,23.1,56,3.0,4088,105
2021-09-08 03:00:00+00:00,72815,Wed,Sep,2022,4,1,1,1,1,1,914,23.1,56,3.0,4088,105
2021-09-08 04:00:00+00:00,72820,Wed,Sep,6551,4,1,1,1,1,1,915,23.1,56,3.0,4088,105
2021-09-08 05:00:00+00:00,72825,Wed,Sep,19431,3,1,1,1,1,1,916,23.1,56,3.0,4088,105
2021-09-08 06:00:00+00:00,72830,Wed,Sep,24678,0,1,1,1,1,1,917,23.1,56,3.0,4088,105
2021-09-08 07:00:00+00:00,72835,Wed,Sep,17235,0,1,1,1,1,1,918,23.1,56,3.0,4088,105
2021-09-08 08:00:00+00:00,72840,Wed,Sep,15263,0,1,1,1,1,1,919,23.1,56,3.0,4088,105
2021-09-08 09:00:00+00:00,72845,Wed,Sep,15528,0,1,1,1,1,1,920,23.1,56,3.0,4088,105
2021-09-08 10:00:00+00:00,72850,Wed,Sep,18072,4,1,1,1,1,1,921,23.1,56,3.0,4088,105
2021-09-08 11:00:00+00:00,72855,Wed,Sep,19219,8,1,1,1,1,1,922,23.1,56,3.0,4088,105
2021-09-08 12:00:00+00:00,72860,Wed,Sep,16659,8,1,1,1,1,1,923,23.1,56,3.0,4088,105
2021-09-08 13:00:00+00:00,72865,Wed,Sep,17847,6,1,1,1,1,1,924,23.1,56,3.0,4088,105
2021-09-08 14:00:00+00:00,72870,Wed,Sep,19862,5,1,1,1,1,1,925,23.1,56,3.0,4088,105
2021-09-08 15:00:00+00:00,72875,Wed,Sep,24198,5,1,1,1,1,1,926,23.1,56,3.0,4088,105
2021-09-08 16:00:00+00:00,72880,Wed,Sep,25292,6,1,1,1,1,1,927,23.1,56,3.0,4088,105
2021-09-08 17:00:00+00:00,72885,Wed,Sep,22859,7,1,1,1,1,1,928,23.1,56,3.0,4088,105
2021-09-08 18:00:00+00:00,72890,Wed,Sep,19593,2,1,1,1,1,1,929,23.1,56,3.0,4088,105
2021-09-08 19:00:00+00:00,72895,Wed,Sep,21520,1,1,1,1,1,1,930,23.1,56,3.0,4088,105
2021-09-08 20:00:00+00:00,72900,Wed,Sep,21475,0,1,1,1,1,1,931,23.1,56,3.0,4088,105
2021-09-08 21:00:00+00:00,72905,Wed,Sep,19265,0,1,1,1,1,1,932,23.1,56,3.0,4088,105
2021-09-08 22:00:00+00:00,72910,Wed,Sep,11608,0,1,1,1,1,1,933,23.1,56,3.0,4088,105
2021-09-08 23:00:00+00:00,72915,Wed,Sep,4871,0,1,1,1,1,1,934,23.1,56,3.0,4088,105
2021-09-09 00:00:00+00:00,141805,Thu,Sep,2432,0,2,2,2,2,2,935,20.4,86,3.1,4087,110
2021-09-09 01:00:00+00:00,70910,Thu,Sep,1548,0,1,1,1,1,1,936,20.4,86,3.1,4087,110
2021-09-09 02:00:00+00:00,70915,Thu,Sep,1148,0,1,1,1,1,1,937,20.4,86,3.1,4087,110
2021-09-09 03:00:00+00:00,70920,Thu,Sep,2058,0,1,1,1,1,1,938,20.4,86,3.1,4087,110
2021-09-09 04:00:00+00:00,70925,Thu,Sep,6845,0,1,1,1,1,1,939,20.4,86,3.1,4087,110
2021-09-09 05:00:00+00:00,70930,Thu,Sep,18407,19,1,1,1,1,1,940,20.4,86,3.1,4087,110
2021-09-09 06:00:00+00:00,70935,Thu,Sep,24375,26,1,1,1,1,1,941,20.4,86,3.1,4087,110
2021-09-09 07:00:00+00:00,70940,Thu,Sep,23852,26,1,1,1,1,1,942,20.4,86,3.1,4087,110
2021-09-09 08:00:00+00:00,70945,Thu,Sep,15953,23,1,1,1,1,1,943,20.4,86,3.1,4087,110
2021-09-09 09:00:00+00:00,70950,Thu,Sep,16427,22,1,1,1,1,1,944,20.4,86,3.1,4087,110
2021-09-09 10:00:00+00:00,70955,Thu,Sep,17181,22,1,1,1,1,1,945,20.4,86,3.1,4087,110
2021-09-09 11:00:00+00:00,70960,Thu,Sep,17174,22,1,1,1,1,1,946,20.4,86,3.1,4087,110
